id_interaccion,id_cliente,id_producto,fecha_interaccion,canal,aceptado
INT_000407,CLI_000200,PRD_0048,2025-04-03,Sucursal,False
INT_000408,CLI_000535,PRD_0003,2025-01-28,Call Center,False
INT_000409,CLI_000563,PRD_0034,2024-12-18,Sucursal,True
INT_000410,CLI_000244,PRD_0038,2025-03-19,App Móvil,False
INT_000411,CLI_000866,PRD_0033,2025-09-20,Sucursal,True
INT_000412,CLI_000116,PRD_0048,2025-06-13,Digital,False
INT_000413,CLI_000684,PRD_0034,2025-05-13,Digital,True
INT_000414,CLI_000650,PRD_0031,2025-02-04,Sucursal,True
INT_000415,CLI_000650,PRD_0043,2024-12-08,Sucursal,False
INT_000416,CLI_000437,PRD_0034,2025-07-14,Sucursal,False
INT_000417,CLI_000058,PRD_0025,2024-11-01,Call Center,True
INT_000418,CLI_000404,PRD_0028,2025-01-03,Call Center,False
INT_000419,CLI_000288,PRD_0021,2025-09-05,App Móvil,False
INT_000420,CLI_000320,PRD_0026,2025-06-13,App Móvil,False
INT_000421,CLI_000087,PRD_0049,2025-03-19,Sucursal,False
INT_000422,CLI_000348,PRD_0048,2025-07-07,Sucursal,True
INT_000423,CLI_000452,PRD_0017,2024-12-04,Sucursal,True
INT_000424,CLI_000436,PRD_0021,2024-10-11,Sucursal,False
INT_000425,CLI_000552,PRD_0036,2024-12-05,Digital,False
INT_000426,CLI_000718,PRD_0046,2024-10-10,Sucursal,True
INT_000427,CLI_000615,PRD_0025,2024-12-17,Sucursal,False
INT_000428,CLI_000472,PRD_0030,2024-12-19,Digital,False
INT_000429,CLI_000172,PRD_0046,2025-01-24,Digital,False
INT_000430,CLI_000406,PRD_0019,2025-07-06,App Móvil,False
INT_000431,CLI_000577,PRD_0007,2025-08-18,Call Center,True
INT_000432,CLI_000772,PRD_0024,2024-11-29,Call Center,True
INT_000433,CLI_000818,PRD_0016,2025-01-07,App Móvil,True
INT_000434,CLI_000524,PRD_0020,2025-04-17,Call Center,False
INT_000435,CLI_000656,PRD_0012,2025-06-22,Digital,False
INT_000436,CLI_000482,PRD_0046,2025-04-12,App Móvil,False
INT_000437,CLI_000826,PRD_0014,2025-04-21,Call Center,False
INT_000438,CLI_000999,PRD_0006,2025-07-20,App Móvil,True
INT_000439,CLI_000515,PRD_0013,2025-07-23,App Móvil,False
INT_000440,CLI_000124,PRD_0019,2025-01-07,Digital,False
INT_000441,CLI_000495,PRD_0009,2025-08-27,Call Center,False
INT_000442,CLI_000245,PRD_0027,2024-10-29,App Móvil,True
INT_000443,CLI_000832,PRD_0043,2025-08-13,Sucursal,True
INT_000444,CLI_000320,PRD_0035,2025-04-21,App Móvil,True
INT_000445,CLI_000473,PRD_0049,2025-07-15,App Móvil,True
INT_000446,CLI_000955,PRD_0047,2025-02-22,Sucursal,False
INT_000447,CLI_000832,PRD_0015,2025-01-27,Sucursal,False
INT_000448,CLI_000503,PRD_0044,2025-07-06,Digital,False
INT_000449,CLI_000591,PRD_0013,2024-12-20,Call Center,False
INT_000450,CLI_000502,PRD_0050,2024-11-23,Call Center,False
INT_000451,CLI_000830,PRD_0039,2025-06-11,App Móvil,False
INT_000452,CLI_000139,PRD_0001,2025-07-06,Call Center,False
INT_000453,CLI_000689,PRD_0028,2024-10-16,App Móvil,False
INT_000454,CLI_000829,PRD_0017,2025-07-05,Sucursal,False
INT_000455,CLI_000983,PRD_0010,2024-10-09,Sucursal,False
INT_000456,CLI_000621,PRD_0023,2025-03-17,Digital,False
INT_000457,CLI_000685,PRD_0020,2024-12-17,Call Center,False
INT_000458,CLI_000517,PRD_0009,2024-11-29,Call Center,True
INT_000459,CLI_000558,PRD_0030,2024-11-24,Sucursal,True
INT_000460,CLI_000068,PRD_0009,2024-12-18,Sucursal,True
INT_000461,CLI_000100,PRD_0039,2025-01-22,Sucursal,True
INT_000462,CLI_000432,PRD_0028,2025-08-25,Call Center,True
INT_000463,CLI_000767,PRD_0017,2025-04-23,Sucursal,True
INT_000464,CLI_000290,PRD_0031,2025-08-19,Sucursal,True
INT_000465,CLI_000577,PRD_0038,2024-10-25,Call Center,False
INT_000466,CLI_000455,PRD_0018,2025-04-15,Call Center,False
INT_000467,CLI_000486,PRD_0040,2025-05-21,Sucursal,False
INT_000468,CLI_000283,PRD_0050,2024-10-14,Call Center,True
INT_000469,CLI_000298,PRD_0023,2025-05-25,Sucursal,True
INT_000470,CLI_000765,PRD_0014,2025-10-03,Call Center,False
INT_000471,CLI_000810,PRD_0021,2025-02-21,Call Center,True
INT_000472,CLI_000335,PRD_0017,2025-07-10,Sucursal,False
INT_000473,CLI_000157,PRD_0026,2025-01-24,Sucursal,False
INT_000474,CLI_000202,PRD_0024,2025-04-07,Digital,False
INT_000475,CLI_000747,PRD_0014,2025-08-13,Sucursal,False
INT_000476,CLI_000854,PRD_0006,2024-12-12,Call Center,False
INT_000477,CLI_000610,PRD_0009,2024-10-17,Digital,False
INT_000478,CLI_000785,PRD_0038,2025-02-14,Sucursal,True
INT_000479,CLI_000993,PRD_0030,2025-09-16,Digital,True
INT_000480,CLI_000520,PRD_0012,2025-04-23,Digital,True
INT_000481,CLI_000851,PRD_0034,2025-08-11,Call Center,True
INT_000482,CLI_000669,PRD_0022,2025-07-08,App Móvil,True
INT_000483,CLI_000214,PRD_0005,2025-07-13,App Móvil,False
INT_000484,CLI_000711,PRD_0021,2024-12-27,App Móvil,False
INT_000485,CLI_000813,PRD_0012,2025-08-17,Call Center,False
INT_000486,CLI_000092,PRD_0036,2024-11-23,Call Center,False
INT_000487,CLI_000500,PRD_0037,2024-10-08,Sucursal,False
INT_000488,CLI_000354,PRD_0041,2024-11-03,Digital,True
INT_000489,CLI_000281,PRD_0035,2025-02-23,Sucursal,True
INT_000490,CLI_000098,PRD_0019,2025-08-13,Digital,True
INT_000491,CLI_000292,PRD_0020,2025-06-28,Call Center,True
INT_000492,CLI_000378,PRD_0007,2024-12-24,App Móvil,True
INT_000493,CLI_000922,PRD_0036,2024-12-31,App Móvil,False
INT_000494,CLI_000295,PRD_0034,2025-05-12,App Móvil,True
INT_000495,CLI_000623,PRD_0013,2025-08-15,Digital,True
INT_000496,CLI_000511,PRD_0038,2024-12-15,App Móvil,True
INT_000497,CLI_000099,PRD_0011,2025-01-25,Digital,True
INT_000498,CLI_000990,PRD_0047,2025-04-02,Sucursal,True
INT_000499,CLI_000041,PRD_0016,2025-08-20,App Móvil,True
INT_000500,CLI_000408,PRD_0035,2024-10-30,Sucursal,True
INT_000501,CLI_000586,PRD_0046,2025-01-31,App Móvil,False
INT_000502,CLI_000773,PRD_0045,2025-09-20,App Móvil,True
INT_000503,CLI_000248,PRD_0006,2024-11-11,App Móvil,True
INT_000504,CLI_000476,PRD_0026,2025-08-23,Sucursal,False
INT_000505,CLI_000871,PRD_0023,2025-08-05,Digital,True
INT_000506,CLI_000550,PRD_0002,2025-03-14,App Móvil,False
INT_000507,CLI_000059,PRD_0035,2024-10-30,Sucursal,True
INT_000508,CLI_000633,PRD_0027,2024-11-09,Digital,True
INT_000509,CLI_000905,PRD_0037,2025-07-01,App Móvil,False
INT_000510,CLI_000066,PRD_0005,2025-03-22,Digital,True
INT_000511,CLI_000153,PRD_0050,2025-02-17,Sucursal,True
INT_000512,CLI_000034,PRD_0013,2025-02-20,Call Center,True
INT_000513,CLI_000785,PRD_0027,2025-06-10,Sucursal,True
INT_000514,CLI_000652,PRD_0035,2024-12-19,Sucursal,False
INT_000515,CLI_000708,PRD_0046,2024-10-12,Call Center,True
INT_000516,CLI_000610,PRD_0017,2025-08-21,Digital,False
INT_000517,CLI_000708,PRD_0026,2024-12-30,Call Center,False
INT_000518,CLI_000515,PRD_0016,2024-12-06,App Móvil,True
INT_000519,CLI_000253,PRD_0047,2025-09-02,Sucursal,True
INT_000520,CLI_000479,PRD_0031,2025-01-09,Call Center,False
INT_000521,CLI_000568,PRD_0015,2025-01-02,App Móvil,True
INT_000522,CLI_000713,PRD_0024,2025-02-02,Digital,False
INT_000523,CLI_000784,PRD_0003,2025-06-05,Call Center,False
INT_000524,CLI_000812,PRD_0018,2025-08-24,App Móvil,False
INT_000525,CLI_000733,PRD_0049,2024-10-03,Call Center,True
INT_000526,CLI_000601,PRD_0035,2024-12-15,App Móvil,True
INT_000527,CLI_000157,PRD_0024,2024-12-15,Sucursal,False
INT_000528,CLI_000696,PRD_0018,2024-11-20,App Móvil,False
INT_000529,CLI_000124,PRD_0023,2025-02-16,Digital,True
INT_000530,CLI_000770,PRD_0018,2025-07-10,Digital,True
INT_000531,CLI_000261,PRD_0024,2025-06-27,Call Center,False
INT_000532,CLI_000524,PRD_0008,2025-03-01,Call Center,True
INT_000533,CLI_000235,PRD_0022,2024-10-19,Sucursal,True
INT_000534,CLI_000329,PRD_0034,2024-11-16,App Móvil,False
INT_000535,CLI_000162,PRD_0032,2024-12-03,Digital,True
INT_000536,CLI_000283,PRD_0046,2025-08-30,Call Center,True
INT_000537,CLI_000435,PRD_0040,2024-12-23,App Móvil,True
INT_000538,CLI_000517,PRD_0030,2025-04-20,Call Center,False
INT_000539,CLI_000475,PRD_0032,2025-01-10,Sucursal,False
INT_000540,CLI_000512,PRD_0011,2025-09-27,Digital,False
INT_000541,CLI_000835,PRD_0031,2024-11-18,Sucursal,False
INT_000542,CLI_000434,PRD_0010,2025-03-03,Digital,True
INT_000543,CLI_000681,PRD_0043,2025-07-19,Call Center,True
INT_000544,CLI_000546,PRD_0037,2024-12-06,Sucursal,True
INT_000545,CLI_000202,PRD_0017,2025-08-13,Digital,True
INT_000546,CLI_000140,PRD_0031,2024-12-19,Call Center,False
INT_000547,CLI_000655,PRD_0007,2025-05-10,Call Center,False
INT_000548,CLI_000542,PRD_0009,2025-04-10,App Móvil,False
INT_000549,CLI_000945,PRD_0002,2025-05-21,Digital,False
INT_000550,CLI_000186,PRD_0003,2025-01-28,Call Center,True
INT_000551,CLI_000617,PRD_0012,2025-02-03,App Móvil,True
INT_000552,CLI_000285,PRD_0022,2025-05-15,Sucursal,True
INT_000553,CLI_000858,PRD_0013,2024-11-21,Call Center,False
INT_000554,CLI_000121,PRD_0023,2024-10-13,App Móvil,False
INT_000555,CLI_000700,PRD_0026,2025-03-15,Call Center,True
INT_000556,CLI_000215,PRD_0024,2025-04-17,App Móvil,False
INT_000557,CLI_000136,PRD_0006,2025-09-08,Sucursal,False
INT_000558,CLI_000959,PRD_0023,2025-05-19,Digital,False
INT_000559,CLI_000465,PRD_0017,2025-09-23,Digital,False
INT_000560,CLI_000397,PRD_0042,2025-05-01,Call Center,False
INT_000561,CLI_000978,PRD_0024,2025-01-25,Call Center,True
INT_000562,CLI_000281,PRD_0042,2024-10-18,Sucursal,False
INT_000563,CLI_000875,PRD_0005,2025-06-09,Digital,True
INT_000564,CLI_000863,PRD_0035,2025-02-19,Call Center,True
INT_000565,CLI_000243,PRD_0034,2025-04-22,Sucursal,False
INT_000566,CLI_000327,PRD_0018,2025-03-04,Digital,True
INT_000567,CLI_000019,PRD_0011,2025-08-19,Call Center,False
INT_000568,CLI_000972,PRD_0048,2025-06-17,Call Center,True
INT_000569,CLI_000468,PRD_0038,2025-03-09,Sucursal,False
INT_000570,CLI_000150,PRD_0020,2025-01-12,Sucursal,False
INT_000571,CLI_000873,PRD_0043,2025-09-05,Digital,False
INT_000572,CLI_000834,PRD_0032,2025-07-14,App Móvil,True
INT_000573,CLI_000746,PRD_0014,2024-10-05,Call Center,True
INT_000574,CLI_000615,PRD_0046,2025-07-26,Sucursal,False
INT_000575,CLI_000382,PRD_0038,2025-01-08,App Móvil,False
INT_000576,CLI_000936,PRD_0035,2025-09-19,Digital,False
INT_000577,CLI_000264,PRD_0024,2025-06-23,Sucursal,True
INT_000578,CLI_000187,PRD_0007,2025-05-29,Sucursal,False
INT_000579,CLI_000779,PRD_0042,2025-09-08,Sucursal,True
INT_000580,CLI_000072,PRD_0029,2024-10-08,Sucursal,False
INT_000581,CLI_000228,PRD_0050,2025-03-29,App Móvil,True
INT_000582,CLI_000091,PRD_0023,2025-01-18,Digital,False
INT_000583,CLI_000341,PRD_0013,2025-08-01,App Móvil,True
INT_000584,CLI_000381,PRD_0013,2025-06-02,Call Center,False
INT_000585,CLI_000605,PRD_0015,2024-12-03,Sucursal,True
INT_000586,CLI_000219,PRD_0020,2025-02-03,App Móvil,False
INT_000587,CLI_000920,PRD_0009,2025-04-07,Digital,True
INT_000588,CLI_000055,PRD_0006,2025-05-24,Digital,True
INT_000589,CLI_000209,PRD_0013,2024-10-16,Sucursal,False
INT_000590,CLI_000632,PRD_0024,2025-09-19,Sucursal,True
INT_000591,CLI_000502,PRD_0029,2025-07-12,Call Center,True
INT_000592,CLI_000237,PRD_0036,2025-06-16,Digital,False
INT_000593,CLI_000042,PRD_0012,2024-11-06,App Móvil,False
INT_000594,CLI_000915,PRD_0014,2025-06-20,Sucursal,True
INT_000595,CLI_000625,PRD_0007,2025-03-08,Call Center,True
INT_000596,CLI_000365,PRD_0040,2024-10-19,App Móvil,False
INT_000597,CLI_000290,PRD_0030,2025-07-28,Sucursal,True
INT_000598,CLI_000069,PRD_0031,2024-11-30,App Móvil,False
INT_000599,CLI_000563,PRD_0039,2025-06-11,Sucursal,False
INT_000600,CLI_000729,PRD_0002,2025-04-30,Digital,True
INT_000601,CLI_000657,PRD_0046,2024-10-05,Digital,False
INT_000602,CLI_000634,PRD_0026,2025-03-01,Sucursal,False
INT_000603,CLI_000630,PRD_0045,2025-04-08,Sucursal,False
INT_000604,CLI_000731,PRD_0003,2025-06-14,Digital,True
INT_000605,CLI_000582,PRD_0026,2024-10-22,Sucursal,False
INT_000606,CLI_000440,PRD_0041,2024-11-18,Digital,True
INT_000607,CLI_000847,PRD_0025,2025-08-12,Sucursal,True
INT_000608,CLI_000832,PRD_0043,2024-10-29,Sucursal,True
INT_000609,CLI_000442,PRD_0042,2025-03-26,Sucursal,False
INT_000610,CLI_000653,PRD_0006,2024-12-03,Call Center,False
INT_000611,CLI_000110,PRD_0048,2025-05-04,App Móvil,False
INT_000612,CLI_000163,PRD_0035,2025-01-30,Digital,False
INT_000613,CLI_000723,PRD_0036,2025-05-15,Digital,True
INT_000614,CLI_000776,PRD_0026,2025-05-15,App Móvil,False
INT_000615,CLI_000180,PRD_0030,2024-10-04,Sucursal,True
INT_000616,CLI_000508,PRD_0050,2024-11-04,Digital,False
INT_000617,CLI_000527,PRD_0041,2025-07-19,Digital,True
INT_000618,CLI_000341,PRD_0005,2025-06-02,App Móvil,False
INT_000619,CLI_000947,PRD_0032,2024-11-30,Digital,False
INT_000620,CLI_000001,PRD_0022,2025-04-23,Digital,True
INT_000621,CLI_000070,PRD_0047,2025-09-20,Sucursal,False
INT_000622,CLI_000090,PRD_0021,2025-05-05,Digital,False
INT_000623,CLI_000792,PRD_0043,2025-03-03,Sucursal,True
INT_000624,CLI_000293,PRD_0034,2025-09-15,Call Center,False
INT_000625,CLI_000611,PRD_0031,2024-12-15,Call Center,False
INT_000626,CLI_000124,PRD_0011,2025-04-11,Digital,False
INT_000627,CLI_000467,PRD_0047,2025-06-12,Digital,False
INT_000628,CLI_000679,PRD_0050,2024-11-11,Digital,False
INT_000629,CLI_000851,PRD_0050,2024-10-25,Call Center,False
INT_000630,CLI_000957,PRD_0041,2025-05-03,Sucursal,True
INT_000631,CLI_000884,PRD_0012,2024-11-01,App Móvil,False
INT_000632,CLI_000996,PRD_0033,2025-07-03,App Móvil,False
INT_000633,CLI_000582,PRD_0009,2025-02-04,Sucursal,False
INT_000634,CLI_000703,PRD_0048,2025-05-24,Sucursal,True
INT_000635,CLI_000858,PRD_0050,2024-12-21,Call Center,False
INT_000636,CLI_000565,PRD_0042,2025-07-02,Digital,False
INT_000637,CLI_000475,PRD_0019,2025-04-15,Sucursal,False
INT_000638,CLI_000983,PRD_0043,2025-06-12,Sucursal,True
INT_000639,CLI_000166,PRD_0001,2025-04-29,Sucursal,False
INT_000640,CLI_000230,PRD_0011,2025-04-17,Digital,False
INT_000641,CLI_000091,PRD_0050,2024-12-08,Digital,True
INT_000642,CLI_000806,PRD_0009,2025-08-04,App Móvil,False
INT_000643,CLI_000331,PRD_0015,2024-11-13,Call Center,False
INT_000644,CLI_000613,PRD_0030,2024-11-20,App Móvil,False
INT_000645,CLI_000902,PRD_0036,2025-06-26,Call Center,True
INT_000646,CLI_000902,PRD_0035,2024-10-20,Call Center,True
INT_000647,CLI_000422,PRD_0019,2025-05-04,Call Center,False
INT_000648,CLI_000174,PRD_0029,2025-07-18,Call Center,True
INT_000649,CLI_000323,PRD_0030,2025-06-23,Digital,True
INT_000650,CLI_000669,PRD_0046,2024-12-16,App Móvil,True
INT_000651,CLI_000562,PRD_0031,2025-02-11,App Móvil,False
INT_000652,CLI_000549,PRD_0008,2025-07-03,App Móvil,True
INT_000653,CLI_000457,PRD_0037,2025-01-27,Digital,False
INT_000654,CLI_000823,PRD_0047,2025-07-05,Call Center,True
INT_000655,CLI_000774,PRD_0046,2025-09-04,Digital,True
INT_000656,CLI_000801,PRD_0017,2025-05-16,App Móvil,True
INT_000657,CLI_000913,PRD_0007,2025-07-09,Sucursal,True
INT_000658,CLI_000165,PRD_0034,2025-07-14,Call Center,False
INT_000659,CLI_000402,PRD_0035,2025-08-19,Call Center,False
INT_000660,CLI_000560,PRD_0004,2025-02-23,Digital,True
INT_000661,CLI_000484,PRD_0035,2025-03-11,Digital,False
INT_000662,CLI_000125,PRD_0003,2025-02-01,Sucursal,True
INT_000663,CLI_000503,PRD_0024,2025-09-14,Digital,True
INT_000664,CLI_000016,PRD_0016,2025-03-26,App Móvil,True
INT_000665,CLI_000936,PRD_0020,2025-04-22,Digital,False
INT_000666,CLI_000980,PRD_0023,2025-01-05,Sucursal,False
INT_000667,CLI_000378,PRD_0001,2024-10-22,App Móvil,True
INT_000668,CLI_000687,PRD_0017,2025-05-29,Sucursal,True
INT_000669,CLI_000598,PRD_0006,2025-04-10,App Móvil,True
INT_000670,CLI_000851,PRD_0046,2025-08-12,Call Center,True
INT_000671,CLI_000806,PRD_0010,2024-12-06,App Móvil,False
INT_000672,CLI_000268,PRD_0049,2025-08-31,App Móvil,False
INT_000673,CLI_000009,PRD_0035,2025-05-04,Call Center,False
INT_000674,CLI_000830,PRD_0039,2025-02-12,App Móvil,False
INT_000675,CLI_000533,PRD_0017,2024-12-02,Sucursal,False
INT_000676,CLI_000210,PRD_0017,2025-02-23,App Móvil,True
INT_000677,CLI_000777,PRD_0009,2025-07-27,App Móvil,False
INT_000678,CLI_000606,PRD_0020,2025-01-26,App Móvil,True
INT_000679,CLI_000043,PRD_0036,2025-06-29,Sucursal,True
INT_000680,CLI_000853,PRD_0013,2025-03-11,Call Center,True
INT_000681,CLI_000816,PRD_0028,2025-06-11,Digital,True
INT_000682,CLI_000632,PRD_0021,2025-07-28,Sucursal,False
INT_000683,CLI_000089,PRD_0004,2025-09-22,App Móvil,True
INT_000684,CLI_000484,PRD_0050,2025-07-09,Digital,False
INT_000685,CLI_000958,PRD_0031,2024-10-04,App Móvil,True
INT_000686,CLI_000274,PRD_0020,2025-09-14,Call Center,False
INT_000687,CLI_000298,PRD_0044,2024-11-10,Sucursal,True
INT_000688,CLI_000708,PRD_0021,2025-01-03,Call Center,True
INT_000689,CLI_000011,PRD_0010,2024-12-03,Call Center,True
INT_000690,CLI_000548,PRD_0022,2024-10-30,Call Center,False
INT_000691,CLI_000774,PRD_0043,2025-09-23,Digital,True
INT_000692,CLI_000975,PRD_0016,2025-08-05,Digital,True
INT_000693,CLI_000076,PRD_0031,2025-03-23,Sucursal,False
INT_000694,CLI_000513,PRD_0046,2025-05-27,Sucursal,True
INT_000695,CLI_000455,PRD_0035,2025-07-17,Call Center,True
INT_000696,CLI_000079,PRD_0037,2024-10-17,Digital,True
INT_000697,CLI_000363,PRD_0001,2025-05-02,App Móvil,False
INT_000698,CLI_000191,PRD_0048,2025-08-13,Digital,True
INT_000699,CLI_000906,PRD_0034,2025-05-18,Call Center,False
INT_000700,CLI_000180,PRD_0007,2024-10-10,Sucursal,False
INT_000701,CLI_000679,PRD_0035,2025-08-11,Digital,True
INT_000702,CLI_000857,PRD_0014,2024-11-21,Sucursal,True
INT_000703,CLI_000320,PRD_0033,2025-08-06,App Móvil,True
INT_000704,CLI_000577,PRD_0046,2025-01-22,Call Center,False
INT_000705,CLI_000587,PRD_0012,2025-06-23,App Móvil,True
INT_000706,CLI_000261,PRD_0014,2025-01-09,Call Center,False
INT_000707,CLI_000256,PRD_0023,2025-04-03,Call Center,False
INT_000708,CLI_000722,PRD_0049,2025-05-05,Call Center,False
INT_000709,CLI_000367,PRD_0031,2024-12-27,Sucursal,True
INT_000710,CLI_000801,PRD_0023,2025-06-19,App Móvil,False
INT_000711,CLI_000828,PRD_0016,2025-01-30,Call Center,False
INT_000712,CLI_000376,PRD_0020,2025-10-02,Call Center,True
INT_000713,CLI_000360,PRD_0033,2025-08-19,Digital,True
INT_000714,CLI_000098,PRD_0041,2024-12-14,Digital,False
INT_000715,CLI_000037,PRD_0014,2025-07-19,App Móvil,False
INT_000716,CLI_000014,PRD_0007,2025-01-15,Digital,False
INT_000717,CLI_000180,PRD_0021,2025-08-13,Sucursal,True
INT_000718,CLI_000761,PRD_0038,2024-11-08,Sucursal,False
INT_000719,CLI_000356,PRD_0020,2025-05-05,App Móvil,True
INT_000720,CLI_000472,PRD_0018,2025-09-08,Digital,False
INT_000721,CLI_000954,PRD_0012,2025-07-06,Sucursal,True
INT_000722,CLI_000280,PRD_0008,2025-05-08,App Móvil,False
INT_000723,CLI_000277,PRD_0019,2024-10-22,Digital,False
INT_000724,CLI_000777,PRD_0005,2025-08-05,App Móvil,True
INT_000725,CLI_000944,PRD_0044,2025-09-10,Sucursal,True
INT_000726,CLI_000631,PRD_0021,2025-07-25,Sucursal,True
INT_000727,CLI_000803,PRD_0001,2025-07-08,App Móvil,False
INT_000728,CLI_000225,PRD_0038,2025-02-21,Sucursal,True
INT_000729,CLI_000742,PRD_0013,2025-05-19,Sucursal,False
INT_000730,CLI_000513,PRD_0045,2025-08-17,Sucursal,False
INT_000731,CLI_000011,PRD_0018,2025-04-11,Call Center,True
INT_000732,CLI_000079,PRD_0038,2025-03-12,Digital,True
INT_000733,CLI_000804,PRD_0048,2025-02-12,Call Center,False
INT_000734,CLI_000053,PRD_0044,2025-03-20,Call Center,False
INT_000735,CLI_000448,PRD_0050,2025-02-01,Call Center,False
INT_000736,CLI_000958,PRD_0034,2024-11-05,App Móvil,False
INT_000737,CLI_000081,PRD_0037,2025-07-10,Digital,False
INT_000738,CLI_000837,PRD_0022,2024-10-12,App Móvil,True
INT_000739,CLI_000040,PRD_0039,2025-07-14,Call Center,False
INT_000740,CLI_000895,PRD_0011,2024-12-05,Call Center,True
INT_000741,CLI_000322,PRD_0035,2024-12-16,Digital,False
INT_000742,CLI_000781,PRD_0013,2025-07-03,Call Center,False
INT_000743,CLI_000538,PRD_0036,2025-04-03,Sucursal,False
INT_000744,CLI_000492,PRD_0044,2024-10-18,Digital,False
INT_000745,CLI_000988,PRD_0035,2025-07-29,App Móvil,False
INT_000746,CLI_000531,PRD_0005,2025-01-27,Call Center,False
INT_000747,CLI_000681,PRD_0023,2025-03-07,Call Center,True
INT_000748,CLI_000041,PRD_0050,2025-09-01,App Móvil,True
INT_000749,CLI_000938,PRD_0022,2025-04-26,App Móvil,True
INT_000750,CLI_000901,PRD_0006,2024-10-21,Call Center,True
INT_000751,CLI_000858,PRD_0006,2024-12-12,Call Center,False
INT_000752,CLI_000040,PRD_0037,2025-06-11,Call Center,False
INT_000753,CLI_000900,PRD_0050,2024-10-26,App Móvil,False
INT_000754,CLI_000050,PRD_0011,2025-01-11,Digital,False
INT_000755,CLI_000368,PRD_0016,2024-10-10,App Móvil,False
INT_000756,CLI_000715,PRD_0033,2025-02-24,Call Center,False
INT_000757,CLI_000043,PRD_0009,2025-05-29,Sucursal,False
INT_000758,CLI_000418,PRD_0041,2024-10-29,Digital,False
INT_000759,CLI_000447,PRD_0011,2025-03-20,Call Center,False
INT_000760,CLI_000608,PRD_0009,2024-12-22,Call Center,True
INT_000761,CLI_000528,PRD_0037,2024-11-24,Call Center,False
INT_000762,CLI_000640,PRD_0035,2024-11-08,App Móvil,True
INT_000763,CLI_000064,PRD_0038,2025-01-18,Call Center,False
INT_000764,CLI_000744,PRD_0010,2025-01-23,Sucursal,False
INT_000765,CLI_000209,PRD_0028,2025-08-26,Sucursal,False
INT_000766,CLI_000167,PRD_0029,2025-04-22,Sucursal,False
INT_000767,CLI_000946,PRD_0010,2025-05-14,App Móvil,True
INT_000768,CLI_000486,PRD_0029,2025-06-11,Sucursal,True
INT_000769,CLI_000962,PRD_0010,2025-03-24,App Móvil,False
INT_000770,CLI_000162,PRD_0028,2025-06-05,Digital,False
INT_000771,CLI_000895,PRD_0019,2025-02-18,Call Center,True
INT_000772,CLI_000195,PRD_0036,2025-02-16,App Móvil,False
INT_000773,CLI_000903,PRD_0015,2025-01-21,Sucursal,True
INT_000774,CLI_000032,PRD_0018,2025-08-04,Sucursal,True
INT_000775,CLI_000673,PRD_0022,2024-11-03,Sucursal,False
INT_000776,CLI_000716,PRD_0045,2025-03-11,Digital,True
INT_000777,CLI_000489,PRD_0043,2024-12-22,Digital,False
INT_000778,CLI_000816,PRD_0031,2025-08-18,Digital,False
INT_000779,CLI_000171,PRD_0050,2024-11-21,Call Center,False
INT_000780,CLI_000590,PRD_0034,2025-01-16,Digital,False
INT_000781,CLI_000169,PRD_0011,2024-11-02,Call Center,False
